,z_value
4272,0.00320984852675
4273,0.00649356334385
4274,0.00859501697707
4275,0.00976926787328
4276,0.0100911766512
4277,0.010147323566
4278,0.0101534007157
4279,0.0101536223772
4280,0.0139899827175
4281,0.0131567316571
4282,0.0136431694107
4283,0.0106196993415
4284,0.0196319908497
4285,0.00504517897787
4286,0.00670804796297
4287,0.00875774916115
4288,0.00971277767342
4289,0.0100260238844
4290,0.0100861706339
4291,0.0100936904841
4292,0.0099446841042
4293,0.00983027962286
4294,0.00979332747495
4295,0.00986248209749
4296,0.00999575060707
4297,0.020826735032
4298,0.0230626021795
4299,0.0365134230077
4300,0.0464639212755
4301,0.0523224557992
4302,0.0566927263855
4303,0.0525346854095
4304,0.0713108723904
4305,0.00675678474114
4306,0.0159872366106
4307,0.0103624183282
4308,0.00771978914603
4309,0.00383688235044
4310,0.0180826465746
4311,0.00755322906194
4312,0.00635665164005
4313,0.00752515870051
4314,0.00452722997896
4315,0.00709619280947
4316,0.00862393351465
4317,0.00880702367042
4318,0.00735229463655
4319,0.00658194437334
4320,0.00650949509323
4321,0.00650435887988
4322,0.00650435247986
4323,0.00701765231275
4324,0.00798861454898
4325,0.00889433246659
4326,0.00890201776804
4327,0.00936011198239
4328,0.00985711385413
4329,0.00961789497871
4330,0.00959952957321
4331,0.00988595258534
4332,0.010083736078
4333,0.0101398748396
4334,0.0101472246361
4335,0.0101475880856
4336,0.0101475885157
4337,0.0101475885157
4338,0.0101514308633
4339,0.0101534896449
4340,0.0100685067019
4341,0.0100963845968
4342,0.0101365172475
4343,0.0101511473717
4344,0.0101535999351
4345,0.0101537911192
4346,0.0101537914878
4347,0.0101537914877
4348,0.010153791498
4349,0.010153791498
4350,0.010153791498
4351,0.010511463752
4352,0.0243983567949
4353,0.0577187321556
4354,0.02152931434
4355,0.0234392274656
4356,0.0086144908734
4357,0.00903689836821
4358,0.00818354913201
4359,0.00958062661418
4360,0.0140131295225
4361,0.008241443157
4362,0.0082900987494
4363,0.00925648573223
4364,0.00850290064352
4365,0.00655394031997
4366,0.00324175786019
4367,0.0123695632614
4368,0.0242571489709
4369,0.0112253952294
4370,0.0102299529953
4371,0.0100968984839
4372,0.0100193059521
4373,0.00987769454684
4374,0.00980971857459
4375,0.00981191242947
4376,0.00950060715388
4377,0.00825843833156
4378,0.00719095155515
4379,0.0054484724899
4380,0.00319393470569
4381,0.00320981652673
4382,0.00320983252674
4383,0.00565935203046
4384,0.00733405446786
4385,0.00856764211264
4386,0.00944887631597
4387,0.00987604118261
4388,0.0100449597107
4389,0.0101028335479
4390,0.0101330634514
4391,0.0101450329654
4392,0.0101515293899
4393,0.0101535618182
4394,0.0257009951267
4395,0.036967809328
4396,0.0456020498509
4397,0.0767077947922
4398,0.0471734372839
4399,0.0281487104812
4400,0.0177678038449
4401,0.0112811587686
4402,0.0414170105111
4403,0.0210403626073
4404,0.0112545413314
4405,0.00992719064113
4406,0.00980032133286
4407,0.00925812575999
4408,0.00883656522813
4409,0.0631724146734
4410,0.0468386211695
4411,0.0311349257981
4412,0.0198424851422
4413,0.0128641891061
4414,0.0101526080326
4415,0.0101487277808
4416,0.01014770788
4417,0.0101514259811
4418,0.0100682467939
4419,0.00990795770065
4420,0.0165397870043
4421,0.0087815171628
4422,0.00854260783196
4423,0.00602065435824
4424,0.00651413789947
4425,0.00970941440936
4426,0.520439246909
4427,1.4739896013
4428,1.42119253225
4429,1.33740452799
4430,0.0130856953222
4431,0.0146837212114
4432,0.0167853616895
4433,0.0129988312682
4434,0.00475365753312
4435,0.00516853963674
4436,0.0103645414784
4437,0.0199301856931
4438,0.0190223821805
4439,0.00744776131839
4440,0.00784914384224
4441,0.00831040272713
4442,0.00732656177136
4443,0.00518913041054
4444,0.00590062502912
4445,0.00682143622526
4446,0.00344076999948
4447,1.0000001e-05
4448,1.0000001e-05
4449,1.0000001e-05
4450,1.0000001e-05
4451,1.0000001e-05
4452,1.0000001e-05
4453,1.0000001e-05
4454,1.0000001e-05
4455,1.0000001e-05
4456,1.0000001e-05
4457,1.0000001e-05
4458,1.0000001e-05
4459,1.0000001e-05
4460,1.0000001e-05
4461,1.0000001e-05
4462,1.0000001e-05
4463,1.0000001e-05
4464,1.0000001e-05
4465,1.0000001e-05
4466,1.0000001e-05
4467,1.0000001e-05
4468,1.0000001e-05
4469,1.0000001e-05
4470,1.0000001e-05
4471,1.0000001e-05
4472,1.0000001e-05
4473,0.00276446666674
4474,0.00316053333357
4475,0.00319390986012
4476,0.00565935203046
4477,0.00631186492634
4478,0.00648148719998
4479,0.00650307034653
4480,0.00800977295396
4481,0.00646334767649
4482,0.0145658975662
4483,0.0124415647276
4484,0.0112806379757
4485,0.0105978277128
4486,0.0103173652655
4487,0.0101758959678
4488,0.0101577485539
4489,0.0101542009337
4490,0.0105581262863
4491,0.0129955987841
4492,0.0136461880575
4493,0.0277110799178
4494,0.0158213333534
4495,0.0087554852688
4496,0.00801319893001
4497,0.00934608363352
4498,0.00996907479514
4499,0.0101279148994
4500,0.0101517319677
4501,0.0101537184695
4502,0.0101537862158
4503,0.0117396890486
4504,0.0124705994734
4505,0.0128085369315
4506,0.0112132300543
4507,0.0239674847049
4508,0.00892922610185
4509,0.00532446279416
4510,0.00811799513715
4511,0.00953763784803
4512,0.0100154420452
4513,0.0101271465974
4514,0.010145399607
4515,0.0101179403794
4516,0.0100991830761
4517,0.0100948055409
4518,0.0101092732893
4519,0.0101334274158
4520,0.00401860567275
4521,0.0114301801067
4522,0.00776166550461
4523,0.00715079888319
4524,0.0108735286551
4525,0.0146428297225
4526,0.0334834541231
4527,0.05019174743
4528,0.0273605963818
4529,0.0384694948677
4530,0.00986434114532
4531,0.00883248489765
4532,0.00869989643018
4533,0.0129617928685
4534,0.00866082751684
4535,0.00708993389731
4536,0.00491264960374
4537,0.00464071401877
4538,0.00723019345683
4539,0.00904655793213
4540,0.00966755299953
4541,0.00924448787093
4542,0.00883849719287
4543,0.00867769466579
4544,0.008643372355
4545,0.00862912704599
4546,0.00889089300565
4547,0.00946073922798
4548,0.00981856161927
4549,0.00984945330131
4550,0.00997565914024
4551,0.0100985168551
4552,0.01003425967
4553,0.015649633341
4554,0.00701356549697
4555,0.00897043063198
4556,0.00979477703261
4557,0.0100681326407
4558,0.0101385756843
4559,0.0101516149976
4560,0.0101532761903
4561,0.0101537029156
4562,0.010153791114
4563,0.0101389554059
4564,0.0101449484351
4565,0.0101517890296
4566,0.0101536103253
4567,0.0101537911294
4568,0.0101537914981
4569,0.010153791498
4570,0.010153791498
4571,0.010153791498
4572,0.010153791498
4573,0.010153791498
4574,0.010716296447
4575,0.0161582900229
4576,0.0504026710345
4577,0.090053381689
4578,0.0205983080091
4579,0.020148946188
4580,0.0194602220856
4581,0.0179438551852
4582,0.0158888955752
4583,0.00977804912952
4584,0.00727545436582
4585,0.00366964586034
4586,0.00749944818203
4587,0.0209687984109
4588,0.00821575734869
4589,0.00774798887176
4590,0.0136015073004
4591,0.017469713538
4592,0.0105357373511
4593,0.0101689355476
4594,0.0101480335138
4595,0.0101365076308
4596,0.0101112210827
4597,0.0100940343764
4598,0.0100726534764
4599,0.00988695793806
4600,0.0091170329378
4601,0.00745334126119
4602,0.00497466061237
4603,0.00595110056235
4604,0.0045517791405
4605,0.00588316630525
4606,0.00363765742274
4607,0.00569129336397
4608,0.00735820504538
4609,0.00805910300244
4610,0.00902885220951
4611,0.00956352678543
4612,0.00982008755771
4613,0.00998988175099
4614,0.0100696835334
4615,0.0101242546079
4616,0.0101481922113
4617,0.0101530468144
4618,0.00418435597083
4619,0.00607776493652
4620,0.0107915785236
4621,0.0538582540817
4622,0.0818664069159
4623,0.0994902552053
4624,0.108895204727
4625,0.0797271164612
4626,0.100844684197
4627,0.111729807996
4628,0.11618317939
4629,0.120270066049
4630,0.121510729137
4631,0.122496891829
4632,0.0613780032134
4633,0.0306445424531
4634,0.0153808886117
4635,0.00990611759664
4636,0.0100334589907
4637,0.0101025233552
4638,0.0101052508813
4639,0.0100967419157
4640,0.0101241290736
4641,0.009789150547
4642,0.00915454883791
4643,0.00945913846429
4644,0.0167393288929
4645,0.0232082109249
4646,0.0135838981709
4647,0.0248917992936
4648,1.60581642649
4649,1.61334612542
4650,1.54477554593
4651,0.0482660182422
4652,0.0096149631536
4653,0.0104527623396
4654,0.0142842414754
4655,0.0184762355578
4656,0.0229524020278
4657,0.015396495931
4658,0.00567542853911
4659,0.00426758461929
4660,0.00651153087828
4661,0.00962399225683
4662,0.0175384266329
4663,0.0102330238289
4664,0.0136700261045
4665,0.0212730311586
4666,0.0204950411911
4667,0.0163381914827
4668,0.00800057375034
4669,0.00666095237503
4670,1.0000001e-05
4671,1.0000001e-05
4672,1.0000001e-05
4673,1.0000001e-05
4674,1.0000001e-05
4675,1.0000001e-05
4676,1.0000001e-05
4677,1.0000001e-05
4678,1.0000001e-05
4679,1.0000001e-05
4680,1.0000001e-05
4681,1.0000001e-05
4682,1.0000001e-05
4683,1.0000001e-05
4684,1.0000001e-05
4685,1.0000001e-05
4686,1.0000001e-05
4687,1.0000001e-05
4688,1.0000001e-05
4689,1.0000001e-05
4690,1.0000001e-05
4691,1.0000001e-05
4692,1.0000001e-05
4693,1.0000001e-05
4694,1.0000001e-05
4695,1.0000001e-05
4696,0.00421305112977
4697,0.00581744302096
4698,0.00633601990745
4699,0.00750997822921
4700,0.00811262095178
4701,0.00850947707397
4702,0.00862029019384
4703,0.00935214054264
4704,0.00874942244711
4705,0.00654916082159
4706,0.00925902221582
4707,0.0100288919491
4708,0.0103950218218
4709,0.0103177543631
4710,0.0102214187944
4711,0.0101723652056
4712,0.0101551858134
4713,0.0103402217257
4714,0.0115775950832
4715,0.012486967362
4716,0.0202904112747
4717,0.0179021875867
4718,0.0267509215751
4719,0.00372592504815
4720,0.00761086727036
4721,0.0093491556888
4722,0.00996100901104
4723,0.0101196113376
4724,0.0101496369288
4725,0.010153484764
4726,0.0107355021014
4727,0.0115173385804
4728,0.0119762411107
4729,0.0124708788828
4730,0.0168574704591
4731,0.0125836539878
4732,0.00847853659182
4733,0.00913498824996
4734,0.00981050743596
4735,0.0100791731525
4736,0.0101429788883
4737,0.0101525260772
4738,0.0101495382701
4739,0.0101478069555
4740,0.0101475890892
4741,0.0101495141696
4742,0.0101523095531
4743,0.00780619260434
4744,0.00365368319359
4745,0.00324175786006
4746,0.00445616093479
4747,0.0067566727003
4748,0.010399065389
4749,0.021945034007
4750,0.0361102807037
4751,0.0307743047801
4752,0.0680354558997
4753,0.0100062568791
4754,0.00970815948906
4755,0.00982011471763
4756,0.0109648068881
4757,0.00945025724179
4758,0.00823963678679
4759,0.00671693942591
4760,0.00500856284427
4761,0.0110672108124
4762,0.00385124549806
4763,0.00770780520581
4764,0.00917585782729
4765,0.00964135060024
4766,0.00975943381702
4767,0.00978352882123
4768,0.00978688671996
4769,0.00986210818994
4770,0.0100113057888
4771,0.010097185985
4772,0.0101040488739
4773,0.0101283920505
4774,0.0101480832796
4775,0.0101342640999
4776,0.0126296400091
4777,0.00943441155089
4778,0.00953918700936
4779,0.00991471895025
4780,0.0100963742362
4781,0.0101449379629
4782,0.0101529727847
4783,0.0101537447769
4784,0.0101537913648
4785,0.010153791498
4786,0.0101519947343
4787,0.0101529832568
4788,0.0101536827719
4789,0.0101537912113
4790,0.0101537914981
4791,0.010153791498
4792,0.010153791498
4793,0.010153791498
4794,0.0107271760554
4795,0.0112200874708
4796,0.0104063107823
4797,0.010153791498
4798,0.00493662673325
4799,0.0124107686494
4800,0.112041714412
4801,0.0125370911621
4802,0.00587580167401
4803,0.00651706203047
4804,0.00647085995996
4805,0.00828348408255
4806,0.0135194857616
4807,0.00709616829605
4808,0.00448806481935
4809,0.00510016672454
4810,0.0313386802509
4811,0.00952596701816
4812,0.0117245591331
4813,0.0167299882901
4814,0.0207206924042
4815,0.0246685747894
4816,0.0401357434062
4817,0.0283118303124
4818,0.0101525291434
4819,0.0101496806715
4820,0.0101467337994
4821,0.0101363926337
4822,0.0100578098653
4823,0.00970325154724
4824,0.00873790940998
4825,0.00736735200358
4826,0.00695839528604
4827,0.00469324391585
4828,0.0049506168465
4829,0.00618894367859
4830,0.00363768852691
4831,0.00569127736395
4832,0.00633473180652
4833,0.00750496040315
4834,0.00812318859723
4835,0.00877184607091
4836,0.00935375503393
4837,0.00966427573405
4838,0.00994095296803
4839,0.0100957753261
4840,0.0101407635421
4841,0.0216392317965
4842,0.0237566031564
4843,0.016382470305
4844,0.012745575112
4845,0.0110298642935
4846,0.0102159799262
4847,0.0101471621233
4848,0.0101179677991
4849,0.0101160882798
4850,0.010120220872
4851,0.0101062809465
4852,0.0100217758008
4853,0.00996216648484
4854,0.0100197475857
4855,0.0096863072966
4856,0.00965563769407
4857,0.00868673489292
4858,0.00918402716786
4859,0.00965929062993
4860,0.00987211429267
4861,0.00985475371833
4862,0.00980346719523
4863,0.00994017857304
4864,0.00891834285806
4865,0.00718096859998
4866,0.0082871403072
4867,0.0159204365095
4868,0.023298847072
4869,0.0427675397855
4870,0.0391884451604
4871,1.6495723225
4872,0.763494282924
4873,0.0201446595431
4874,0.00780663169519
4875,0.00815909605178
4876,0.0079327550083
4877,0.00897119256504
4878,0.0162353138922
4879,0.0275591302947
4880,0.0180862360102
4881,0.0217353165429
4882,0.019890917287
4883,0.0181702527889
4884,0.0201222669022
4885,0.026209908772
4886,0.0311715067247
4887,0.0223563110773
4888,0.0105107165191
4889,0.00322581919351
4890,0.0034477768506
4891,0.00545062953173
4892,1.0000001e-05
4893,1.0000001e-05
4894,1.0000001e-05
4895,1.0000001e-05
4896,1.0000001e-05
4897,1.0000001e-05
4898,1.0000001e-05
4899,1.0000001e-05
4900,1.0000001e-05
4901,1.0000001e-05
4902,1.0000001e-05
4903,1.0000001e-05
4904,1.0000001e-05
4905,1.0000001e-05
4906,1.0000001e-05
4907,1.0000001e-05
4908,1.0000001e-05
4909,1.0000001e-05
4910,1.0000001e-05
4911,1.0000001e-05
4912,1.0000001e-05
4913,1.0000001e-05
4914,1.0000001e-05
4915,1.0000001e-05
4916,1.0000001e-05
4917,1.0000001e-05
4918,1.0000001e-05
4919,0.00462489646379
4920,0.00694058831355
4921,0.00783078992432
4922,0.00895868365417
4923,0.0095518924046
4924,0.00974388383422
4925,0.00978266900422
4926,0.00997097030452
4927,0.00974950053735
4928,0.00877121509304
4929,0.00947044356874
4930,0.00993400596365
4931,0.0101043798028
4932,0.0101461237095
4933,0.0101530556533
4934,0.0101537553515
4935,0.010153791457
4936,0.0102472079814
4937,0.0108100680977
4938,0.0117134783985
4939,0.0158763582468
4940,0.0165220671814
4941,0.0345330979776
4942,0.00631342051009
4943,0.0075846668524
4944,0.00925858568883
4945,0.00993632392258
4946,0.0101185043713
4947,0.0101501601993
4948,0.0101535832383
4949,0.0103167743101
4950,0.0107931569556
4951,0.0113733130918
4952,0.0317456084307
4953,0.0110305705555
4954,0.00554047562696
4955,0.00730925517694
4956,0.00906797779073
4957,0.00985744263473
4958,0.0100992159054
4959,0.0101474130427
4960,0.0101533653135
4961,0.0101534741636
4962,0.0101534120377
4963,0.0101534117612
4964,0.0101535599377
4965,0.0101537444144
4966,0.00939101851338
4967,0.00744600446053
4968,0.00658194949325
4969,0.00504531850038
4970,0.00727436105583
4971,0.00873993218186
4972,0.016123828773
4973,0.0258161954026
4974,0.0282164850536
4975,0.0939306271956
4976,0.00400327153301
4977,0.0215419260044
4978,0.0100778407064
4979,0.0103353568054
4980,0.00989363057181
4981,0.00921750447681
4982,0.00787237272209
4983,0.00638613332954
4984,0.0045650967638
4985,0.00583402333082
4986,0.00819724332624
4987,0.00937532904648
4988,0.0099307702508
4989,0.010070004911
4990,0.0100923005291
4991,0.0100943586297
4992,0.0101092724802
4993,0.0101355597633
4994,0.0101481141925
4995,0.0101484654302
4996,0.0101516882132
4997,0.0101535366646
4998,0.0101515608349
4999,0.0111381426044
5000,0.0104509845555
5001,0.00994827692641
5002,0.0100725251002
5003,0.0101365276273
5004,0.0101517890296
5005,0.0101536827615
5006,0.0101537913444
5007,0.010153791498
5008,0.0101537914981
5009,0.010153655927
5010,0.0101537552491
5011,0.0101537913547
5012,0.0101537914981
5013,0.010153791498
5014,0.010153791498
5015,0.010153791498
5016,0.010153791498
5017,0.0101662689075
5018,0.010153791498
5019,0.010153791498
5020,0.0102122449422
5021,0.00780546530152
5022,0.00996544495055
5023,0.122707530762
5024,0.00947151821342
5025,0.0080310817187
5026,0.00797889916419
5027,0.00775489568475
5028,0.00684406266534
5029,0.00377418885242
5030,0.00786868068582
5031,0.00477177167958
5032,0.00668744565938
5033,0.028224378748
5034,0.0240653229417
5035,0.0155884262713
5036,0.0199269696324
5037,0.0243227875669
5038,0.0290213785066
5039,0.00555489328086
5040,0.00981144040684
5041,0.0194975026754
5042,0.0101535708308
5043,0.0101533027368
5044,0.0101511239667
5045,0.0101306933565
5046,0.0100220061568
5047,0.00967983769972
5048,0.00904348424767
5049,0.00826195386701
5050,0.00704797502527
5051,0.00619015027247
5052,0.00363768852691
5053,0.00569129336397
5054,0.00362172586025
5055,0.00324172586017
5056,0.00565940003063
5057,0.00631378908648
5058,0.00699434384965
5059,0.00773091565689
5060,0.00833021155638
5061,0.00922095738563
5062,0.00982251742364
5063,0.0100433320864
5064,0.0101187243389
5065,0.0101426227574
5066,0.0101472244292
5067,0.010147587799
5068,0.0101495141696
5069,0.0100647771567
5070,0.010094644913
5071,0.00994821435354
5072,0.00991956804717
5073,0.00993537941783
5074,0.00986478948828
5075,0.00954619750257
5076,0.00931257547366
5077,0.00949096987913
5078,0.00852335743014
5079,0.00847133173718
5080,0.00607578953071
5081,0.00795721908492
5082,0.00872868726794
5083,0.00907254815722
5084,0.00889346677816
5085,0.00868832754316
5086,0.0091704668728
5087,0.00674606325201
5088,0.00351852262858
5089,0.00740595943528
5090,0.00881775251276
5091,0.00926016522815
5092,0.00940064564854
5093,0.00944005612844
5094,0.00980755345415
5095,1.32203919931
5096,0.0374291495288
5097,0.00496443361037
5098,0.00624979806017
5099,0.00490981740742
5100,0.00813109078198
5101,0.00335868128406
5102,0.0449597509602
5103,0.0123575213864
5104,0.00464062246855
5105,0.00448801250821
5106,0.00363569973685
5107,0.00702965650536
5108,0.00445612893476
5109,0.00320986452672
5110,0.00324175786019
5111,0.00365360319353
5112,0.00641641630398
5113,0.00602204721882
5114,0.00467287246401
5115,1.0000001e-05
5116,1.0000001e-05
5117,1.0000001e-05
5118,1.0000001e-05
5119,1.0000001e-05
5120,1.0000001e-05
5121,1.0000001e-05
5122,1.0000001e-05
5123,1.0000001e-05
5124,1.0000001e-05
5125,1.0000001e-05
5126,1.0000001e-05
5127,1.0000001e-05
5128,1.0000001e-05
5129,1.0000001e-05
5130,1.0000001e-05
5131,1.0000001e-05
5132,1.0000001e-05
5133,1.0000001e-05
5134,1.0000001e-05
5135,1.0000001e-05
5136,1.0000001e-05
5137,1.0000001e-05
5138,1.0000001e-05
5139,1.0000001e-05
5140,1.0000001e-05
5141,1.0000001e-05
5142,0.00692019252971
5143,0.00543819010236
5144,0.00801069885831
5145,0.00942447083801
5146,0.00993955284778
5147,0.0100702529437
5148,0.0100920257016
5149,0.0101279586776
5150,0.0100636378233
